report_type,report_year,country,reform_title,reform_description,reform_year,coder,model_reasoning,precision,modified_precision,recall,total_recall,years identified,RA year count,claude-sonnet-4-6,year_match_claude,gemini-3.1-pro,year_match_gemini,chatgpt-5.5,year_match_chatgpt,reform_id
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,TVET Campus Project,"TVET Campus Project, 2012-14",2012,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Malaysia,Malaysia Qualifications Framework.,"the country’s more centralized form of government facilitated rapid introduction, and successful implementation, of the Malaysia Qualifications Framework.",,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Chile, Chile Califica project,"Chile also initiated reforms to strengthen its qualifications framework, notably through the Chile Califica project",,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Provident Fund Law,The objectives and tools of the levy-grant scheme established under the Provident Fund Law,,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,TVET Strategic Plan ,"The community prepared a national TVET Strategic Plan for the first time, covering the period 2012-2016 to (i) improve the quality and image of TVET; (ii) ensure sufficient provision of qualified workers for the economy; and (iii) improve managerial standards and institutional efficiency of the TVET system in line with national and international economic trends.",,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,"The Apprenticeship and Vocational Education Law,","The Apprenticeship and Vocational Education Law, and its related regulations, will continue to define the basis of the TVET system.",,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,National Education Law,"National Education Law: Defines the regulations for public and private schools, and training centers, and the organizational responsibilities of “Ministry of National Education” ",,Liam,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,apprenticeship system,An apprenticeship system was developed and a job shop was established to give job seekers easy access to information on vacancies and a cost-free space for companies to display job offers.,,Liam,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,National Education Law (17/1986),A national law defining regulations for public and private schools and training centers and establishing the organizational responsibilities of the Ministry of National Education.,1986,claude-sonnet-4-6,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Apprenticeship and Vocational Education Law (28/1988),A national law defining the procedures and principles of apprenticeship and foremanship training including wages social security rights paid leave for apprentices and vocational school students doing on-the-job training and principles for training and examination of master workers.,1988,claude-sonnet-4-6,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Provident Fund Law (34/1993),A national law defining the procedures and principles for the generation and use of the Provident Fund which serves as the main source of funding for continuing vocational education and active labor market programs.,1993,claude-sonnet-4-6,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Tertiary Education Law (65/2005),A national law defining the working principles of the Higher Education Planning Evaluation Accreditation and Coordination Council (YODAK) which oversees university accreditation and post-secondary IVET.,2005,claude-sonnet-4-6,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,National Education Auditing Evaluating and Steering Board Law (41/2006),A national law requiring all private schools to be registered and audited by the Ministry of National Education establishing a framework for regular and needs-based audits of public and private schools.,2006,claude-sonnet-4-6,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,TVET Strategic Plan 2012-2016,The first national TVET strategic plan adopted by the Turkish Cypriot Community setting objectives activities and resources to improve the quality and image of TVET ensure sufficient provision of qualified workers and improve managerial standards and institutional efficiency of the TVET system in line with national and international economic trends.,2012,claude-sonnet-4-6,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for Supporting the Employment of Local Workforce,A regulation issued under the Provident Fund Law introducing a levy scheme to support formal employers in hiring new recruits developing and upgrading workers' skills financing vocational training programs in cooperation with universities and chambers and improving employability of disadvantaged groups.,2013,claude-sonnet-4-6,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,TVET in the Tourism Sector Program,A government-run on-the-job training program for new recruits in tourism establishments implemented jointly by the Ministries of Education and Labor and the Chamber of Craftsmen and Artisans in three tourist regions providing theoretical and practical training to approximately 100 new recruits.,2014,claude-sonnet-4-6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,17/1986 National Education Law,"Defines the regulations for public and private schools, training centers, and the organizational responsibilities of the Ministry of National Education.",1986,gemini-3.1-pro,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,28/1988 Apprenticeship and Vocational Education Law,"Defines the procedures and principles of apprenticeship and foremanship training, including rules on wages, social security rights, and paid leave. The law was subsequently amended to improve service provision and provide monetary incentives for the TVET system.",1988,gemini-3.1-pro,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for Apprenticeship Training,Defines the procedures and principles of apprenticeship training and establishes admission rules to training programs.,1989,gemini-3.1-pro,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for Vocational Training Courses,Provides for the establishment and implementation of technical vocational courses aimed at unemployed individuals who are over the compulsory education age.,1989,gemini-3.1-pro,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for TVET in Enterprises and Examination,Defines the procedures and principles for examining vocational students in vocational schools and within enterprises participating in TVET.,1989,gemini-3.1-pro,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,34/1993 The Provident Fund Law,Establishes a levy-grant scheme that provides the primary source of funding for continuing vocational education and active labor market programs.,1993,gemini-3.1-pro,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,65/2005 Tertiary Education Law,"Defines the working principles of the Higher Education Planning, Evaluation, Accreditation, and Coordination Council (YODAK) to regulate higher education.",2005,gemini-3.1-pro,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for Selection of Occupations for Apprenticeship and Foremanship Training,Specifies which occupations are to be included in apprenticeship and foremanship training programs.,2011,gemini-3.1-pro,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,TVET Strategic Plan,"A strategic plan finalized to set the objectives, activities, and resource allocation for the systematic development of vocational education and training.",2012,gemini-3.1-pro,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Regulation for Supporting the Employment of Local Workforce,Defines the use of the Provident Fund to support formal employers in hiring new recruits and upgrading the skills of workers and disadvantaged groups.,2013,gemini-3.1-pro,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,National Education Law,"National legislation defining regulations for public and private schools and training centers, and setting the organizational responsibilities of the Ministry of National Education.",1986,chatgpt-5.5,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Apprenticeship and Vocational Education Law,"Law establishing the procedures and principles for apprenticeship and foremanship training, including apprentice wages, social security rights, paid leave for vocational students in on-the-job training, and training and examination of master workers.",1988,chatgpt-5.5,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Apprenticeship and Vocational Education Implementing Regulations,"Regulations operationalizing the apprenticeship and vocational education system by defining the Apprenticeship and Vocational Education Board, enterprise selection for apprenticeship training, foremanship examinations, master-worker training and examinations, apprenticeship admissions, vocational courses for the unemployed, and TVET examination in enterprises.",1989,chatgpt-5.5,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Provident Fund Law,"Law establishing procedures and principles for generating and using the Provident Fund, which later served as the main funding source for continuing vocational education and active labor market programs.",1993,chatgpt-5.5,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Developing TVET (METGE) Project,"Project to develop a TVET framework based on collaboration among TVET schools, the business sector, and civil society, resulting in communication and collaboration mechanisms with employers, chambers, and civil society.",2001,chatgpt-5.5,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Amendments to Apprenticeship and Vocational Education Law,"Five amendments to the Apprenticeship and Vocational Education Law, adopted in 2003, 2007, 2012, and 2014, focused on improving service provision and providing monetary incentives to promote the TVET system.",2003,chatgpt-5.5,,,,,,,,,,,,,,
SABER_Turkish_Cypriot_Community,2016,Northern Cyprus,Tertiary Education Law,"Law defining the working principles of the Higher Education Planning, Evaluation, Accreditation, and Coordination Council (YODAK), an autonomous body responsible for planning, coordination, accreditation, monitoring, and quality assurance in tertiary education and post-secondary IVET.",2005,chatgpt-5.5,,,,,,,,,,,,,,
